id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
825923150443671063,Rental unit in Munich · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,22834354,Mira,,Ludwigsvorstadt-Isarvorstadt,48.12098195571416,11.563238070251655,Private room,130,1,21,2023-08-13,3.01,2,236,21,
826009409514172428,Rental unit in Munich · ★4.25 · 1 bedroom · 1 bed · 1 bath,434493777,Niklas,,Maxvorstadt,48.14782140273996,11.545491054973066,Entire home/apt,249,2,4,2023-08-14,0.86,1,348,4,
826105760991522469,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,56484573,Rose,,Milbertshofen-Am Hart,48.17675070940266,11.567265070428101,Entire home/apt,140,1,8,2023-09-05,1.62,1,336,8,
826142809014025051,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1.5 shared baths,119061910,Dinesh,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0991527649203,11.542266062550787,Private room,85,20,13,2023-07-23,2.53,3,57,13,
826544424578074266,Rental unit in Munich · ★4.43 · 1 bedroom · 1 bed · 1 bath,430660330,Jomo,,Moosach,48.177247097728966,11.531981639564037,Entire home/apt,680,2,7,2023-06-30,1.35,1,333,7,
826576071173064313,Rental unit in Munich · ★New · 1 bedroom · 2 beds · 1 bath,120284973,David,,Moosach,48.18405,11.5223,Entire home/apt,336,1,0,,,1,269,0,
826846240728811230,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,110769109,Laura Und Sascha,,Maxvorstadt,48.14957,11.55776,Entire home/apt,166,3,7,2023-07-09,0.99,1,10,7,
826851690244755261,Camper/RV in Munich · 1 bedroom · 2 beds · 1 bath,285101758,Kristian,,Ramersdorf-Perlach,48.11580330817823,11.608295952635599,Entire home/apt,190,1,2,2023-08-31,1.03,3,176,2,
827354900994983811,Rental unit in Munich · ★4.75 · 1 bedroom · 2 beds · 2 baths,3380741,Johann,,Sendling,48.107157499102854,11.538972476567775,Entire home/apt,146,3,4,2023-07-30,0.72,2,19,4,
827435335679588163,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,37806360,Ines,,Ludwigsvorstadt-Isarvorstadt,48.12561920815653,11.566921206406793,Entire home/apt,94,14,1,2023-04-06,0.18,2,12,1,
827597439707136013,Rental unit in Munich · ★4.64 · 1 bedroom · 1 bed · 1 bath,112522956,Morty,,Tudering-Riem,48.1168704,11.693137,Entire home/apt,83,1,66,2023-09-22,9.38,4,333,66,
828302556063737063,Rental unit in Munich · 2 bedrooms · 2 beds · 2.5 baths,3664449,Matthias,,Schwanthalerhöhe,48.1349351120778,11.535299658392054,Entire home/apt,100,60,1,2023-08-19,0.83,1,86,1,
829431292779598890,Place to stay in Munich · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,486309825,Petra,,Sendling-Westpark,48.109403704232506,11.511303873595935,Private room,90,2,7,2023-08-11,1.11,3,159,7,
829523704915898880,Rental unit in Munich · ★3.40 · 1 bedroom · 1 bed · 1 bath,98829749,Simon Quirin,,Schwanthalerhöhe,48.13572541085989,11.546709144847226,Entire home/apt,234,3,5,2023-06-08,0.71,1,218,5,
829549876404791211,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,10443948,Sandra,,Schwanthalerhöhe,48.13606258637461,11.538191375636288,Entire home/apt,120,3,4,2023-09-09,0.68,1,0,4,
829554854771223607,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,133085979,Sebastian,,Schwabing-Freimann,48.20685146066,11.601562407708125,Entire home/apt,200,3,0,,,1,1,0,
829836325236226061,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,46610384,Niklas,,Moosach,48.18433791344275,11.523724298913038,Entire home/apt,100,1,1,2023-04-22,0.19,1,0,1,
830210358116153299,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,13473500,Alexander,,Maxvorstadt,48.14561843186062,11.577991696872013,Entire home/apt,70,8,0,,,1,12,0,
830265101644412147,Rental unit in Munich · 1 bedroom · 3 beds · 1 bath,501777243,DrKunal,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.088553401659375,11.518952482335386,Entire home/apt,200,1,0,,,5,352,0,
830477496788377900,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,982145,Sylvester,,Hadern,48.111908178612545,11.482687681177515,Private room,213,1,5,2023-06-15,1.16,7,365,5,
830498118800518026,Home in Munich · 1 bedroom · 2 beds · 1.5 shared baths,982145,Sylvester,,Ramersdorf-Perlach,48.11088021135663,11.650983935639522,Private room,216,8,2,2023-04-12,0.29,7,295,2,
830878841532529436,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.13838866138547,11.408360882724551,Entire home/apt,130,6,2,2023-06-07,0.41,76,168,2,
831008448102653026,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7491729,Maike,,Untergiesing-Harlaching,48.08073664719232,11.548912973856654,Entire home/apt,100,14,4,2023-07-24,0.89,1,24,4,
831012290389586678,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,501947032,Ozlem,,Laim,48.138670144463916,11.51059320348168,Entire home/apt,80,7,0,,,1,0,0,
831030910310830227,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,8295740,Isa,,Ludwigsvorstadt-Isarvorstadt,48.12020320392542,11.559222816783594,Entire home/apt,113,3,3,2023-07-01,0.52,1,17,3,
831262351536596504,Rental unit in Munich · 1 bedroom · 3 beds · 1 bath,501777243,DrKunal,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09053,11.52046,Entire home/apt,200,1,0,,,5,141,0,
831522535551620075,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,457540351,Valeria,,Altstadt-Lehel,48.135002809364345,11.573386928442122,Entire home/apt,120,2,1,2023-04-02,0.17,3,1,1,
831940651635143732,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,332077472,Katrin,,Berg am Laim,48.12187045980956,11.649940105362562,Private room,69,2,6,2023-07-10,1.32,1,240,6,
832311068676797548,Rental unit in Munich · 1 bedroom · 3 beds · 1.5 baths,501777243,DrKunal,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.089949289888835,11.520877043867937,Entire home/apt,300,1,0,,,5,147,0,
832666601604431920,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,502332388,Christian,,Maxvorstadt,48.150675504480425,11.564058317654087,Entire home/apt,404,3,8,2023-09-20,1.49,1,53,8,
833084050829104479,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire home/apt,90,6,2,2023-07-01,0.39,76,166,2,
833121503895325566,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,23646356,Caroline,,Ludwigsvorstadt-Isarvorstadt,48.12899268521901,11.562218135984923,Entire home/apt,557,1,0,,,2,234,0,
833205788480056697,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,85643218,Emma,,Schwabing-Freimann,48.16202061426694,11.587770541963641,Entire home/apt,230,2,4,2023-09-06,1.13,1,24,4,
833266576531688453,Rental unit in Munich · 2 bedrooms · 2 beds · 1.5 baths,502457749,Cornelia,,Bogenhausen,48.15027060138509,11.654087680362819,Entire home/apt,321,7,2,2023-07-30,0.60,2,243,2,
833319752301250637,Rental unit in Munich · 1 bedroom · 1 bed · 1 private bath,34133783,Shayan,,Ramersdorf-Perlach,48.107181072749135,11.643198039431889,Private room,136,1,2,2023-06-15,0.59,1,361,2,
833329707269703615,Rental unit in Munich · ★4.59 · 1 bedroom · 1 bed · 1 bath,209807286,Steven,,Neuhausen-Nymphenburg,48.16628,11.52692,Entire home/apt,166,1,49,2023-09-22,7.50,1,263,49,
833335555571158671,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 bath,447512422,Quentin,,Ludwigsvorstadt-Isarvorstadt,48.13160160198363,11.564839027676765,Entire home/apt,140,4,3,2023-09-18,1.05,1,40,3,
833885922255832223,Camper/RV in Munich · 1 bedroom · 2 beds · 1 bath,75549113,Alice,,Bogenhausen,48.141869439663765,11.643858311484262,Entire home/apt,211,2,0,,,3,180,0,
834037869786273487,Rental unit in Munich · 1 bedroom · 3 beds · 1 bath,501777243,DrKunal,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09036,11.51942,Entire home/apt,200,1,0,,,5,357,0,
834149975546702099,Rental unit in Munich · 2 bedrooms · 2 beds · 1 shared bath,197013325,Alexander,,Schwabing-West,48.16649584091977,11.576469443680551,Private room,53,5,0,,,1,83,0,
834472471329218090,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,189322366,Björn,,Obergiesing,48.11120260596422,11.595157317336017,Entire home/apt,215,2,0,,,1,358,0,
834802365634672479,Rental unit in Munich · ★4.60 · 4 bedrooms · 7 beds · 1 bath,446752152,Flo,,Ludwigsvorstadt-Isarvorstadt,48.12327860545759,11.568226596082361,Entire home/apt,1180,1,45,2023-09-06,6.52,9,315,45,
834845970735757189,Rental unit in Munich · ★5.0 · 2 bedrooms · 3 beds · 1 bath,500623260,Ingrid,,Neuhausen-Nymphenburg,48.1545084,11.5375567,Entire home/apt,140,2,7,2023-08-30,1.01,1,6,7,
835132155180839480,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,24061264,Philipp,,Schwabing-West,48.167358306260965,11.57854996599065,Entire home/apt,299,2,6,2023-09-10,1.15,1,144,6,
835334595596290031,Rental unit in Munich · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,502865629,Necdet,,Altstadt-Lehel,48.135491240178176,11.572513682209,Entire home/apt,437,4,9,2023-09-05,1.41,1,8,9,
835358801703473169,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,241908617,Gabriele,,Ludwigsvorstadt-Isarvorstadt,48.124437332853326,11.562641921442424,Entire home/apt,223,2,2,2023-06-30,0.41,1,80,2,
835914308863360004,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire home/apt,90,6,2,2023-08-01,0.60,76,113,2,
835978857946803676,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,170720906,Christian,,Neuhausen-Nymphenburg,48.1507819195104,11.537593662962845,Entire home/apt,100,4,6,2023-09-07,1.31,1,0,6,
836069049778248989,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,43842471,Jan,,Schwabing-West,48.16950626172006,11.58055942514896,Entire home/apt,450,2,4,2023-09-08,0.69,1,85,4,
836747671160088472,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,6305435,Katharina,,Tudering-Riem,48.11131351209629,11.710068418942585,Entire home/apt,170,14,1,2023-08-15,0.75,1,74,1,
836810817427438756,Rental unit in Munich · ★4.40 · 2 bedrooms · 3 beds · 1.5 baths,19381307,Nati,,Au-Haidhausen,48.1393907,11.6065913,Entire home/apt,292,2,5,2023-09-10,1.44,1,221,5,
837407868584121142,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 private bath,127869718,Mira,,Ramersdorf-Perlach,48.1053607,11.6580181,Private room,148,1,6,2023-06-10,0.89,1,0,6,
837762563492942523,Rental unit in Munich · 1 bedroom · 2 beds · 1 private bath,221404139,Sabrina,,Maxvorstadt,48.14370911193889,11.543700356871668,Private room,88,2,1,2023-03-17,0.16,4,344,1,
837766419618557764,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,473904179,Kelsey,,Moosach,48.182970801301856,11.536931511379208,Private room,113,1,2,2023-06-16,0.59,2,365,2,
838079293057954662,Hotel in Munich · 1 bedroom · 1 bed · 1 private bath,434055750,MyMINGA,,Ludwigsvorstadt-Isarvorstadt,48.13106701610211,11.56529300069892,Private room,46,27,1,2023-09-09,1,18,89,1,
838475182086953054,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,403626629,Viviana,,Schwabing-West,48.16669812955561,11.577075943350792,Entire home/apt,150,4,0,,,1,0,0,
838501625106156946,Rental unit in Munich · 2 bedrooms · 2 beds · 1.5 baths,1312547,Benjamin,,Bogenhausen,48.1409767,11.6023773,Entire home/apt,150,21,2,2023-07-31,0.57,1,0,2,
838542444417291052,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,31866151,Maja,,Berg am Laim,48.12672173885541,11.646773681056496,Entire home/apt,50,7,0,,,1,47,0,
838806861143378081,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,147931270,Michael,,Hadern,48.120840493449684,11.485695764422417,Private room,186,2,1,2023-09-08,1,1,353,1,
839031734102640307,Rental unit in Munich · ★4.80 · 2 bedrooms · 2 beds · 1 bath,31423714,Peter,,Maxvorstadt,48.14711,11.55381,Entire home/apt,160,3,5,2023-07-02,0.81,1,27,5,
839872195024233829,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,491754194,Tizian,,Schwabing-West,48.16611408409062,11.565261157429203,Entire home/apt,293,1,0,,,1,2,0,
840492186700036275,Rental unit in Munich · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,149089310,Frank,,Bogenhausen,48.146360315301735,11.634837985038757,Entire home/apt,250,1,19,2023-09-10,3.37,1,341,19,
840592591487819260,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1 bath,504005116,Katharina,,Ludwigsvorstadt-Isarvorstadt,48.120300882641985,11.560762363004718,Entire home/apt,80,1,5,2023-09-09,0.80,1,0,5,
840664866907764630,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,27588650,Tomas,,Au-Haidhausen,48.1246239,11.5774352,Entire home/apt,300,3,1,2023-06-30,0.35,2,251,1,
840719370414181835,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,424169739,Victoria,,Neuhausen-Nymphenburg,48.15644062453575,11.534516340282995,Entire home/apt,220,1,0,,,1,269,0,
840732591084887760,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,159779154,Shresth,,Neuhausen-Nymphenburg,48.1461395,11.5413295,Entire home/apt,96,2,4,2023-05-11,0.74,1,51,4,
841012860609705053,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire home/apt,130,4,2,2023-07-29,0.47,76,42,2,
841042551684378003,Rental unit in Munich · 2 bedrooms · 2 beds · 1.5 baths,2397060,Hendrik,,Ludwigsvorstadt-Isarvorstadt,48.12923678488289,11.56013046229422,Entire home/apt,671,3,1,2023-07-22,0.47,1,40,1,
841093924500949044,Rental unit in Munich · 2 bedrooms · 4 beds · 1 bath,10880737,Tina,,Schwabing-Freimann,48.17456095670788,11.584740353349734,Entire home/apt,96,50,0,,,1,37,0,
841247194102109133,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,111648533,Nina,,Ludwigsvorstadt-Isarvorstadt,48.13732,11.55994,Private room,250,2,0,,,3,304,0,
841257276485127042,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,504148335,Askin Mustafa,,Laim,48.1350073,11.5090451,Entire home/apt,112,1,0,,,1,260,0,
841268554929957361,Rental unit in Munich · ★4.80 · 1 bedroom · 2 beds · 1 bath,477960938,Juergen,,Milbertshofen-Am Hart,48.18629818557793,11.569189796295172,Entire home/apt,102,2,10,2023-08-21,1.73,1,0,10,
841324858741255317,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,8067726,Sabine,,Au-Haidhausen,48.12046139801092,11.58162600400618,Entire home/apt,130,3,8,2023-05-20,1.33,2,0,8,
841359185942851033,Rental unit in Munich · ★4.50 · 1 bedroom · 1 bed · 1 bath,27302632,Michael,,Ramersdorf-Perlach,48.1015265,11.6553117,Entire home/apt,160,2,4,2023-06-16,0.76,2,30,4,
841740978135494316,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,41699855,Franziska,,Ludwigsvorstadt-Isarvorstadt,48.120491460787385,11.562351526763221,Entire home/apt,150,6,0,,,1,0,0,
841742160162892339,Rental unit in Munich · 3 bedrooms · 4 beds · 2 baths,187306760,Marcella,,Ludwigsvorstadt-Isarvorstadt,48.1283156339987,11.561683308129448,Entire home/apt,950,1,0,,,2,354,0,
841821303726936443,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,96530775,Adam,,Milbertshofen-Am Hart,48.179490556590515,11.57862942762984,Private room,119,2,40,2023-09-19,7.59,1,122,40,
841822996891229909,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,504275882,Gertrud,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10559450720905,11.548148222092113,Entire home/apt,60,12,0,,,1,39,0,
842533656984207033,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,9655986,Patrick,,Maxvorstadt,48.14284819097028,11.543977934918205,Entire home/apt,225,14,0,,,1,364,0,
842535591692408792,Rental unit in Munich · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,31845892,Lei,,Schwanthalerhöhe,48.13866771411997,11.545968323803715,Private room,100,2,16,2023-08-20,3.43,1,217,16,
842572314136851639,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1 bath,127380434,Amine,,Milbertshofen-Am Hart,48.18169218037216,11.572032049298286,Entire home/apt,27,20,5,2023-08-16,0.81,1,204,5,
842614858114013991,Rental unit in Munich · ★4.71 · 1 bedroom · 1 bed · 1 bath,504444476,Denis,,Neuhausen-Nymphenburg,48.14772440254436,11.532154296110766,Entire home/apt,95,2,14,2023-09-02,2.49,1,22,14,
842665286247306287,Rental unit in Munich · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,455134191,Apoorva,,Laim,48.13425632941614,11.495349201756285,Private room,31,1,13,2023-07-30,2.13,1,0,13,
842685582933903631,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,164225004,Ramona,,Ludwigsvorstadt-Isarvorstadt,48.135477783925346,11.561921418240571,Entire home/apt,50,31,3,2023-08-01,0.58,17,330,3,
842706763482610947,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,469515233,Anja,,Allach-Untermenzing,48.18077,11.48849,Entire home/apt,80,1,13,2023-08-20,2.15,1,203,13,
842729746499809128,Bed and breakfast in Munich · ★New · 1 bedroom · 1 bed · 1 shared bath,6349372,Stefan,,Sendling,48.10780721453307,11.537922222506158,Private room,95,2,2,2023-09-18,2,2,4,2,
842754856453264031,Rental unit in Munich · ★4.75 · 1 bedroom · 1 bed · 1 bath,420000667,Mouhssin,,Schwabing-Freimann,48.16634265916747,11.589618539078737,Entire home/apt,65,2,8,2023-08-27,2.24,1,35,8,
843343448768684801,Rental unit in Munich · ★3.71 · 1 bedroom · 1 bed · 1 shared bath,128001980,Rada,,Hadern,48.110390753117926,11.476537169926136,Private room,93,2,7,2023-07-28,1.35,1,70,7,
843372564873866118,Rental unit in Munich · ★New · 1 bedroom · 2 beds · 1 bath,504597167,Sajdina,,Berg am Laim,48.1275699,11.617495,Entire home/apt,195,1,0,,,1,268,0,
843412332837421378,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,416450752,Christian,,Schwabing-West,48.174987466003664,11.566085621424664,Entire home/apt,120,56,0,,,2,83,0,
843799371383177523,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,350644775,Patrick,,Ludwigsvorstadt-Isarvorstadt,48.12535,11.5621711,Entire home/apt,111,4,6,2023-06-26,1.15,1,128,6,
843922045777584994,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,43330567,Katharina,,Au-Haidhausen,48.121762,11.5758751,Entire home/apt,345,3,0,,,1,364,0,
844081512626987189,Rental unit in Munich · 2 bedrooms · 3 beds · 1 bath,92162255,Julia,,Bogenhausen,48.13920596121296,11.618031917702417,Entire home/apt,150,2,1,2023-07-16,0.43,2,50,1,
844130319656264538,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,92162255,Julia,,Au-Haidhausen,48.13757409486442,11.616771226842166,Private room,50,7,1,2023-07-01,0.35,2,145,1,
844292846712896569,Rental unit in Munich · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,504567237,Akam,,Laim,48.13900530000001,11.503456,Private room,119,2,47,2023-09-18,7.79,1,20,47,
844757790187730726,Rental unit in Munich · ★5.0 · 3 bedrooms · 3 beds · 2 baths,221404139,Sabrina,,Maxvorstadt,48.143647411200355,11.54501525023197,Entire home/apt,1111,1,3,2023-09-19,0.67,4,356,3,
844768352545346315,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,153342913,Astrid,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10069,11.50163,Entire home/apt,131,2,2,2023-04-23,0.38,1,42,2,
844883889695980562,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 bath,6862172,Simone,,Au-Haidhausen,48.121380931246684,11.576015285394403,Entire home/apt,108,1,12,2023-09-06,1.94,1,2,12,
844930953431928435,Rental unit in Munich · 2 bedrooms · 2 beds · 1.5 baths,115611584,Claudia,,Au-Haidhausen,48.13299257350215,11.608591563999653,Entire home/apt,130,2,1,2023-08-30,1,2,91,1,
845444039698922733,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,123258353,Antonio,,Neuhausen-Nymphenburg,48.147038653013574,11.515288577236271,Entire home/apt,105,20,0,,,1,110,0,
845487134111188950,Rental unit in Munich · 1 bedroom · 2 beds · 1.5 baths,8167627,Maira,,Schwanthalerhöhe,48.13108603031381,11.538299232110242,Entire home/apt,135,5,0,,,1,0,0,
845494989270476381,Rental unit in Munich · 1 bedroom · 1 bed · 2 shared baths,30532884,Kirsten,,Ludwigsvorstadt-Isarvorstadt,48.124330913024444,11.56464583719444,Private room,120,2,0,,,1,0,0,
845502924609459543,Rental unit in Munich · 1 bedroom · 2 beds · 2 baths,25109248,Abdelhak,,Ludwigsvorstadt-Isarvorstadt,48.13722665554735,11.56184653379252,Entire home/apt,270,1,1,2023-03-18,0.16,2,0,1,
845508137523277970,Rental unit in Munich · 3 bedrooms · 4 beds · 2 baths,187306760,Marcella,,Ludwigsvorstadt-Isarvorstadt,48.12672908135098,11.560634366026685,Entire home/apt,850,1,0,,,2,361,0,
845509462151140477,Rental unit in Munich · 1 bedroom · 1 bed · 1 private bath,235386993,Michael,,Obergiesing,48.11035615327435,11.582593027805052,Private room,115,10,1,2023-08-28,1,1,118,1,
845539445464350438,Rental unit in Munich · 2 bedrooms · 1 bed · 1.5 baths,68538456,Svenja,,Schwabing-Freimann,48.180199927458276,11.5922276880304,Entire home/apt,56,14,2,2023-08-16,1.09,1,72,2,
845543967582679077,Home in Munich · ★4.80 · 2 bedrooms · 4 beds · 1.5 baths,69514374,Niklas,,Berg am Laim,48.12069474773246,11.651426424372525,Entire home/apt,1000,2,5,2023-08-15,1.15,4,269,5,
845725483662665549,Rental unit in Munich · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,57360713,Andrei,,Schwabing-Freimann,48.17394038837617,11.58528199392157,Private room,96,2,10,2023-09-18,1.62,1,1,10,
845831872436628401,Rental unit in Munich · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,91664812,Ana,,Tudering-Riem,48.11589345285605,11.662938621810872,Private room,100,1,14,2023-09-16,2.51,1,304,14,
846104420261600334,Rental unit in Munich · ★4.60 · 1 bedroom · 1 bed · 1 bath,61369535,Susu,,Sendling,48.10944671975278,11.538018897949526,Entire home/apt,200,1,5,2023-09-09,3.06,1,82,5,
846106249795633732,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire home/apt,130,4,0,,,76,75,0,
846134009689962084,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,465709007,Benedikt,,Bogenhausen,48.15207208533281,11.617671475844874,Entire home/apt,350,3,1,2023-07-07,0.38,1,275,1,
846147263189109908,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,131002740,Lars,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09660267614998,11.530821209036732,Entire home/apt,205,1,4,2023-09-18,1.64,3,59,4,
846290078015459514,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,505198464,René,,Bogenhausen,48.15585214180627,11.608667549737554,Entire home/apt,70,180,0,,,3,99,0,
846298999706067361,Rental unit in Munich · ★4.0 · 2 bedrooms · 4 beds · 1.5 baths,492292679,Lea,,Maxvorstadt,48.15087233961908,11.565350326929837,Entire home/apt,748,1,22,2023-08-11,4.00,1,180,22,
846461848564434378,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,26990120,Dorothee,,Untergiesing-Harlaching,48.11034226655176,11.572869259489435,Private room,42,5,0,,,1,10,0,
846516853633960514,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,482206113,Mario,,Schwanthalerhöhe,48.1393814,11.5388368,Entire home/apt,300,2,2,2023-09-18,0.52,1,360,2,
847197065510587803,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,474007804,Benedict,,Schwabing-West,48.159069065969085,11.563189141452312,Entire home/apt,150,1,0,,,1,163,0,
847520951159402265,Rental unit in Munich · ★4.59 · 2 bedrooms · 2 beds · 1.5 baths,107702171,Nikolett,,Laim,48.13566549999999,11.4934024,Entire home/apt,240,1,22,2023-09-14,4.07,1,324,22,
847578106378927369,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,483255584,Anie,,Schwabing-West,48.164099880207495,11.571631219088774,Private room,59,2,0,,,1,90,0,
847657050730460954,Home in Munich · ★4.55 · 1 bedroom · 1 bed · 1 private bath,477776490,Mali,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.100874724926435,11.542974069807444,Private room,180,1,11,2023-09-16,1.81,1,365,11,
847703948886738037,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,22622943,Anne-Kathrin,,Neuhausen-Nymphenburg,48.16112,11.54248,Entire home/apt,65,7,0,,,1,0,0,
847860012010594921,Rental unit in Munich · ★4.75 · 1 bedroom · 1 bed · 1 bath,409598623,F. Carolina,,Schwanthalerhöhe,48.13082,11.53672,Entire home/apt,95,2,4,2023-04-22,0.70,1,0,4,
848194928233283596,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,398122289,Selina,,Obergiesing,48.1122604,11.5763305,Entire home/apt,150,2,0,,,1,254,0,
849005718730632965,Rental unit in Munich · 1 bedroom · 1 shared bath,408267728,Marcus,,Feldmoching-Hasenbergl,48.21029619999999,11.5460103,Shared room,57,1,0,,,1,358,0,
849039287277728757,Rental unit in Munich · ★4.58 · 2 bedrooms · 2 beds · 1 bath,9352880,Markus,,Obergiesing,48.1145603,11.5929706,Entire home/apt,200,1,12,2023-09-22,1.97,1,1,12,
849064586214909825,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,3625457,Rotraud,,Tudering-Riem,48.11748,11.65891,Entire home/apt,309,3,3,2023-07-10,0.57,1,155,3,
849101440327008930,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,505795556,Lara,,Maxvorstadt,48.15281096858319,11.579665872757426,Entire home/apt,124,5,2,2023-08-15,1.30,1,198,2,
849135716565100509,Home in Munich · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,21725011,Jeanette,,Pasing-Obermenzing,48.164468339475775,11.450351742534373,Private room,40,3,5,2023-08-12,1.55,1,0,5,
