id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
662624201991316546,Familiyfriendly condo 10min from city centre,96012049,Tanja,,Sendling-Westpark,48.10884,11.53458,Entire home/apt,109,2,11,2022-12-27,2.08,1,0,11,
677257018362954595,Privatzimmer in voll ausgestatteten Appartemen MUC,401173786,Lilia,,Allach-Untermenzing,48.18007,11.48641,Private room,55,1,1,2022-11-18,0.71,2,88,1,
670686350793482345,Privatzimmer in der Nähe des Zentrums von München,151432482,Karen,,Laim,48.14241,11.50624,Private room,65,2,18,2022-10-31,3.46,1,222,18,
662768128319348947,Großzügige Wohnung im Herzen von München,284566299,Friederike,,Maxvorstadt,48.156030440668175,11.566871280950938,Entire home/apt,349,25,0,,,1,180,0,
670762315864753254,Wunderschöne Wohnung in Nymphenburg-Neuhausen,10569473,Emna,,Neuhausen-Nymphenburg,48.15699,11.53319,Entire home/apt,250,3,0,,,1,56,0,
670782206735296695,Schöne Wohnung in München mit ruhigem Balkon,426055155,Leoni,,Maxvorstadt,48.14973839756739,11.565050594508648,Entire home/apt,130,14,1,2022-09-10,0.27,1,0,1,
670791577404228012,Family-C 3-BedR  / 4-Zi Apart Munich Center,214761589,Yousri,,Ludwigsvorstadt-Isarvorstadt,48.13692,11.56297,Entire home/apt,646,1,6,2022-12-11,1.88,5,3,6,
677281625929431109,Gemütliche/chice Wohnung + großem Balkon & Kamin,13746066,Moritz,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09109,11.53822,Entire home/apt,90,4,0,,,1,177,0,
677291611197814152,Apartment im Zentrum nur Langzeitmiete,164225004,Ramona,,Ludwigsvorstadt-Isarvorstadt,48.13743,11.55978,Entire home/apt,40,186,0,,,13,269,0,
662793498552904867,Luxuriöses Loft mit großer Sonnenterrasse & Sauna,467385172,Christian,,Schwabing-Freimann,48.16698659316622,11.586502902209759,Entire home/apt,450,3,16,2022-12-11,3.56,1,232,16,
677330980942258945,Lässiges City-Apartment mitten in Muc Glockenbach,22154723,Jeanette,,Ludwigsvorstadt-Isarvorstadt,48.12803,11.57153,Entire home/apt,100,2,2,2022-09-12,0.39,1,5,2,
677422219899809186,Schönes Loft in München,244971275,Elisabeth,,Moosach,48.18487748025309,11.496766246855259,Private room,63,3,5,2022-09-16,1.07,1,117,5,
670810390513845238,"Beautiful, spacious apartment",20816316,Judith,,Obergiesing,48.11937313467283,11.582931205630302,Entire home/apt,140,3,1,2022-10-03,0.34,1,0,1,
670811083330277766,Family-D 3-BedR / 4-Zi Apart Munich Center,214761589,Yousri,,Ludwigsvorstadt-Isarvorstadt,48.13777,11.56334,Entire home/apt,771,1,2,2022-09-29,0.56,5,17,2,
662811541626720053,Designerloft in zentraler Lage mit Balkon,39891860,Marcel,,Ludwigsvorstadt-Isarvorstadt,48.1217,11.55974,Entire home/apt,145,1,0,,,1,0,0,
662834254718390059,Möblierte 1-Zimmer Wohnung am Englischen Garten,76088885,Mareike,,Schwabing-Freimann,48.16433,11.59061,Entire home/apt,95,14,0,,,1,363,0,
662864037493051705,"Gemütlich, stylish, voll ausgestattet mit Balkon",29521212,Chris,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0903138,11.495697,Entire home/apt,165,5,1,2022-10-14,0.39,1,89,1,
671177434271544588,Lovely 2 bedroom flat with loggia and office space,469534544,Claire,,Sendling-Westpark,48.10739419999999,11.5087723,Entire home/apt,75,4,4,2022-12-13,1.03,1,23,4,
677937941488773616,Schöne Dachgeschosswohnung mit Blick ins Grüne,471220294,Fabian,,Laim,48.13198,11.51146,Entire home/apt,69,180,0,,,1,150,0,
662920655910146094,Schönes Zimmer in Altbauwohnung in zentraler Lage.,186135230,Johannes,,Sendling,48.11732,11.54675,Private room,84,1,39,2022-12-02,6.72,1,172,39,
677973794776972793,Helles Loft in grünen,172822755,Vasja,,Hadern,48.11551799999999,11.4739483,Entire home/apt,120,1,3,2022-09-30,0.59,1,152,3,
678031029045868484,Altbauwohnung mit Charme - in Isar-Nähe,20027482,Laura,,Au-Haidhausen,48.12093,11.579,Entire home/apt,120,2,6,2022-11-28,1.61,1,0,6,
671375787195429991,Schöne 3 Zimmer Wohnung in München/Bogenhausen,101007975,Martina,,Bogenhausen,48.15076,11.60595,Entire home/apt,185,7,0,,,1,354,0,
663386133076300285,Wunderschöne 1 Zimmerewohnung,467540148,Anna,,Au-Haidhausen,48.1262657,11.5799412,Entire home/apt,100,2,15,2022-10-02,2.59,1,47,15,
671442572566199316,Lovely apartment close to the river,13347629,Jaime,,Bogenhausen,48.14339,11.60231,Entire home/apt,180,1,5,2022-10-08,1.55,1,0,5,
678085095618818312,Jungle Room (Christmas Special),471257795,Martina,,Allach-Untermenzing,48.19378,11.4539,Private room,113,1,5,2022-10-30,1.40,4,294,5,
678085419833647226,Castle Room (Christmas Special),471257795,Martina,,Allach-Untermenzing,48.1924,11.4531,Private room,113,1,6,2022-10-27,1.37,4,300,6,
678085581338303587,Extravaganter Versace Room (Christmas Special),471257795,Martina,,Allach-Untermenzing,48.19216,11.45509,Private room,113,1,14,2022-10-27,2.71,4,300,14,
663525716785627695,Schöne & zentrale 1-Zimmer Wohnung in München,212456228,Jonas,,Maxvorstadt,48.1460136,11.5605839,Entire home/apt,129,2,8,2022-10-07,1.39,1,133,8,
678117423701234429,"Schöne, ruhige Wohnung mit Balkon in U-Bahnnähe",247776122,Steffi & Axel,,Schwabing-West,48.1598564,11.5653722,Entire home/apt,85,3,0,,,1,90,0,
671455977405062456,Apartment 75qm near to Munich fair,216038457,Haykel,,Ramersdorf-Perlach,48.09991410391788,11.659768230688465,Entire home/apt,150,3,6,2022-09-22,1.18,1,0,6,
663552797289764277,Atelier & Garden House > peaceful & artsy Glamping,23372236,Mira,,Berg am Laim,48.12192,11.63128,Private room,105,4,1,2022-10-28,0.48,1,89,1,
671525073979118850,Privatzimmer im Herzen Münchens Glockenbachviertel,29500385,Son,,Ludwigsvorstadt-Isarvorstadt,48.125262,11.5657585,Private room,59,1,4,2022-08-30,0.85,1,0,4,
678188670522786942,Charming private room,471293713,VandR,,Laim,48.1420048481652,11.502913022228993,Private room,79,1,16,2022-11-19,3.31,3,343,16,
663581345538589770,Penthouse Apartment in München,466007818,Yanis,,Ludwigsvorstadt-Isarvorstadt,48.13395,11.55367,Entire home/apt,1200,4,1,2022-10-04,0.34,1,148,1,
678194933923959850,Zentrale Wohnung Nähe Hauptbahnhof,74951907,Lara,,Neuhausen-Nymphenburg,48.14709,11.5382,Entire home/apt,285,5,0,,,1,313,0,
678220715152968768,Apparment 15 min from Oktoberfest,197258305,Felix,,Untergiesing-Harlaching,48.1002519,11.5801411,Entire home/apt,167,2,3,2022-10-02,0.69,1,8,3,
671570017404469345,Schöne Wohnung mit Terrasse in München,435657,Claudia,,Obergiesing,48.09425,11.60374,Private room,100,2,0,,,1,273,0,
671619220528650913,Bright Apartment w. Garden and Balcony Nymphenburg,86452333,Leonie,,Neuhausen-Nymphenburg,48.16146,11.52501,Entire home/apt,250,3,0,,,1,364,0,
663597601277885000,1-Zimmer Apartment in Ruhige Lage,120084454,Afrim,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.095157262971746,11.521352062565597,Entire home/apt,41,4,14,2022-12-25,2.53,2,225,14,
663599564395127454,**Schöne 4 Zimmer Wohnung mit großem Garten**375qm,467590068,Angie,,Tudering-Riem,48.12926,11.66094,Entire home/apt,340,1,27,2022-12-04,5.59,1,216,27,
671621110984547774,Lovely private room 3 streets from Theresienwiese.,469635334,Paola,,Ludwigsvorstadt-Isarvorstadt,48.12348,11.5524,Private room,75,100,0,,,1,0,0,
671676923575558222,"Westpark with Kitchen, Bathtub, free Parking",48173970,Kilian,,Sendling-Westpark,48.12445,11.51688,Entire home/apt,92,3,17,2022-11-07,3.21,1,86,17,
678303361901805668,Zentrale Wohnung in München,451174369,Lennart,,Maxvorstadt,48.1499,11.54968,Entire home/apt,120,1,2,2022-09-25,0.59,1,333,2,
678622224114480983,Schöne Whg mit Terrasse ziemlich zentral,7795223,Olga,,Obergiesing,48.108026,11.5971579,Entire home/apt,80,2,7,2022-12-28,1.56,1,57,7,
663756765106175620,Luxuriöses Apartment mit Garten nähe Oktoberfest,80765886,Marcello,,Au-Haidhausen,48.12948,11.59473,Entire home/apt,280,3,3,2022-12-24,1.01,1,147,3,
678635749290741924,Beautiful fully furnished 3.5 Room Apt - Munich,120930805,Raja,,Pasing-Obermenzing,48.14935,11.47747,Entire home/apt,120,20,0,,,1,0,0,
663773292033461753,Großes Zimmer mit Balkon,359072440,Josephine,,Schwabing-West,48.16828,11.57395,Private room,95,3,1,2022-07-18,0.18,1,62,1,
678666800120815689,Sunny studio close to Oktoberfest,259559600,Zuzana,,Untergiesing-Harlaching,48.11468989999999,11.567446,Entire home/apt,180,2,3,2022-09-29,0.73,1,0,3,
671753127656522544,Stilvolle Wohnung direkt am Rotkreuzplatz,29165911,Ellena,,Neuhausen-Nymphenburg,48.15252416735875,11.535860113799572,Entire home/apt,150,2,9,2022-10-29,2.01,1,63,9,
672217884214130018,Lovely apartment in the Centre of Munich,11723222,Sven,,Schwanthalerhöhe,48.13711,11.54904,Entire home/apt,236,2,5,2022-10-28,1.49,1,327,5,
672382147053701029,Spacious Design Apartment in excellent location,116125236,David,,Au-Haidhausen,48.1298647,11.6037187,Entire home/apt,220,2,0,,,1,364,0,
663827639070785498,Lovely 1-bed flat in the ❤️ of Munich,21473779,Deniz,,Au-Haidhausen,48.12262,11.57928,Entire home/apt,250,4,1,2022-10-29,0.48,1,179,1,
664154018157610925,Schöne 3 Zimmer Wohnung am Sendlinger Tor,311166950,Keyone,,Ludwigsvorstadt-Isarvorstadt,48.13107,11.56755,Entire home/apt,120,1,2,2022-09-05,0.36,10,0,2,
664160735706482127,Modern Double Room in Bavarian 4* Hotel,97932492,Park Hotel,,Laim,48.13378,11.51112,Private room,411,1,0,,,2,97,0,
664240255434379332,Traumhaft schöne und zentrale Wohnung,19581462,Tim,,Ludwigsvorstadt-Isarvorstadt,48.13078,11.57911,Entire home/apt,175,2,5,2022-11-13,0.99,1,0,5,
672465428848958492,Zentrale 2-Zimmerwohnung in München,213533849,Katharina,,Obergiesing,48.11289,11.589,Entire home/apt,160,3,3,2022-10-03,0.90,1,0,3,
672555491989400030,Schönes Privatzimmer mit Garten,14978053,Cathrin,,Pasing-Obermenzing,48.16446,11.48169,Private room,80,1,7,2022-12-09,2.19,1,59,7,
678677417508025965,"Schöne Eigentumswohnung, 3 Min. UBahn,Garage",471412446,Anna,,Bogenhausen,48.13684,11.61545,Entire home/apt,129,2,6,2022-12-21,1.29,1,357,6,
664470785169931781,Schöne Wohnung in München Schwabing,335749873,Philipp,,Schwabing-West,48.1647257820905,11.572387106716633,Entire home/apt,250,2,4,2022-10-30,1.24,1,364,4,
678699340175535913,"20min Oktoberfest, Luxus Dachterasse",40602698,Florian,,Schwabing-Freimann,48.18448,11.59615,Entire home/apt,700,1,0,,,1,0,0,
672749991013441819,Schöne Eigentumswohnung mit großem Balkon,43517272,Birgitt,,Au-Haidhausen,48.12616,11.59106,Entire home/apt,493,1,5,2022-10-28,1.56,1,179,5,
672825269872121851,Helle und ruhig gelegene 3-Zimmer Wohnung,437198463,Mia,,Ramersdorf-Perlach,48.11248,11.62931,Entire home/apt,139,2,2,2022-09-26,0.55,1,0,2,
672825569780031231,Gemütliches Zimmer am westlichen Stadtrand,39278326,Martina,,Aubing-Lochhausen-Langwied,48.1494254,11.4339186,Private room,58,2,3,2022-11-15,0.63,1,76,3,
664885445552541982,Privatzimmer in Bogenhausen am Effnerplatz,334435976,Pascal,,Bogenhausen,48.151760975343755,11.613101698458197,Private room,64,1,1,2022-10-31,0.50,1,79,1,
672874910433322514,Spacious Bedroom in Munich for the weekend,80940554,Vasudha,,Bogenhausen,48.1515284,11.6232603,Private room,39,1,4,2022-10-02,0.75,1,131,4,
678746750774501312,Schöne ruhige Wohnung mit Balkon nahe Innenstadt,153472218,Lucy,,Obergiesing,48.11118,11.588,Entire home/apt,129,1,4,2022-10-29,0.92,1,0,4,
678759767530377754,Spacious apartment with U+S-bahn connection,103442497,Shellby,,Tudering-Riem,48.11478990000001,11.6575183,Entire home/apt,112,3,3,2022-11-01,0.69,1,90,3,
678767014215245916,Helles Zimmer in Traumlage,28144491,Leonie,,Ludwigsvorstadt-Isarvorstadt,48.12891,11.55801,Private room,49,2,3,2022-09-12,0.73,1,0,3,
678893890420340560,Rarität-Loft mit Blick auf München,41550024,Igor,,Neuhausen-Nymphenburg,48.14429,11.51905,Entire home/apt,300,2,0,,,2,155,0,
664885590876793993,Wohnung in München,467925239,Nikola,,Sendling-Westpark,48.11927,11.53464,Entire home/apt,131,1,38,2022-12-10,6.67,1,84,38,
678985025932552425,Lovely 1 bedroom in Munich,244559024,Akimzhan,,Schwabing-West,48.17420822417251,11.561889611184597,Entire home/apt,60,1,7,2022-11-18,1.51,1,58,7,
679315469379251692,Phantastisches Haus mit Pool direkt in München,58207735,Isabel,,Ramersdorf-Perlach,48.10009,11.62673,Entire home/apt,220,7,1,2022-09-02,0.25,1,48,1,
672945533889519866,Pragmatic and lovely Apartment near Octoberfest,331793797,Oliver,,Sendling-Westpark,48.12828,11.518,Entire home/apt,320,6,0,,,1,365,0,
673084932746290300,Helle moderne Wohnung mit Blick über die Stadt,10283296,Sebastian,,Ramersdorf-Perlach,48.12131,11.59768,Entire home/apt,140,10,1,2022-11-01,0.51,1,165,1,
673210980196052534,Moderne zentrale Wohnung mit Balkon und Parkplatz,9705859,Max,,Au-Haidhausen,48.12235,11.5875,Entire home/apt,120,5,2,2022-08-30,0.46,1,205,2,
664897798208611222,Schöne und gemütliche Neubauwohnung,81931408,Liane,,Sendling,48.10637,11.53993,Entire home/apt,120,3,0,,,1,7,0,
673220859189684064,Lovely Apartment in Neuhausen-Nymphenburg,79695011,Paul,,Neuhausen-Nymphenburg,48.145,11.53215,Entire home/apt,178,4,3,2022-11-01,0.75,1,0,3,
673571724130191200,Wiesen Living - Apartment for up to 12,446752152,Flo,,Ludwigsvorstadt-Isarvorstadt,48.12776,11.55687,Entire home/apt,198,1,29,2022-12-24,5.44,7,32,29,
679453775144013697,Sweet Home in the Heart of Munich,4520217,Daniela,,Ludwigsvorstadt-Isarvorstadt,48.13142,11.57701,Entire home/apt,133,3,6,2022-12-28,1.18,1,0,6,
665041834462689115,Schönes Privatzimmer / Nice Private Room,143711447,Nils,,Neuhausen-Nymphenburg,48.15647,11.54673,Private room,74,1,5,2022-10-06,1.53,1,56,5,
679501210733369868,Privatzimmer in stilvoller Wohnung,106785943,Saskia,,Maxvorstadt,48.1427758,11.5442884,Private room,63,1,6,2022-10-29,1.18,2,18,6,
679548475982688427,Diva Oldtimer Wohnmobil,1897455,Moritz,,Untergiesing-Harlaching,48.10902,11.55633,Entire home/apt,70,2,4,2022-10-25,1.17,3,331,4,
673698971754221671,2-Zimmer-Loft am Nockherberg in Haidhausen/Au,29639362,Aida,,Au-Haidhausen,48.121706245259176,11.57981601957399,Entire home/apt,128,3,10,2022-12-19,2.04,1,70,10,
673848778383006459,Cozy & central apartment + balcony #Oktoberfest22,180261694,Laura,,Milbertshofen-Am Hart,48.17818,11.56397,Entire home/apt,335,3,0,,,1,0,0,
673873298292020366,Spacious apartment next to Octoberfest,156550298,Anne,,Schwanthalerhöhe,48.13655989999999,11.5406383,Entire home/apt,600,1,1,2022-09-12,0.28,1,0,1,
665084346707970053,Wohnung in Giesing,429049637,Rami,,Ramersdorf-Perlach,48.11451,11.59952,Entire home/apt,85,1,0,,,1,356,0,
673876164027358142,München Stadtwohnung sehr zentral,470206497,Feriste,,Au-Haidhausen,48.1199468,11.5736244,Private room,46,4,8,2022-11-30,2.12,1,178,8,
679571008354602846,Exquisite Loftwohnung an der Isar,45886275,Franzi,,Ludwigsvorstadt-Isarvorstadt,48.12815579999999,11.5748691,Entire home/apt,890,2,3,2022-09-29,0.87,1,54,3,
679575766560421502,"New Apart.3A, best location",36599515,Anna,,Maxvorstadt,48.1458877,11.580133,Entire home/apt,150,183,0,,,6,327,0,
679718116452002087,"New Apart. 3B, best location, brand new building",36599515,Anna,,Maxvorstadt,48.1458877,11.580133,Entire home/apt,180,183,0,,,6,312,0,
665158629087042397,Beautiful apartment with terrace & BBQ,17389104,Benedikt,,Neuhausen-Nymphenburg,48.14972,11.53003,Entire home/apt,120,3,3,2022-10-15,0.57,1,4,3,
679757265358895357,Ruhiges Zimmer in München Riem nahe der Messe,311991227,Daniel,,Tudering-Riem,48.13806,11.68187,Private room,3558,1,2,2022-08-11,0.41,1,46,2,
673964287276447019,Modern room with balcony at Westpark,27030643,Amy,,Sendling-Westpark,48.1224,11.53203,Private room,59,1,12,2022-11-27,2.32,1,34,12,
665236285077358947,Quiet Bedroom in Munich Sendling Apartment,426328962,Astrid,,Sendling,48.12078,11.54324,Private room,49,2,10,2022-12-23,3.16,2,27,10,
665310411964664459,Schöne Wohnung in München Neuhausen,71235264,Bernhard,,Neuhausen-Nymphenburg,48.1491,11.5426,Entire home/apt,200,2,2,2022-11-18,0.97,1,16,2,
674245925729968049,Luxuriös - Große zentrale Neubauwohnung mit Garten,408929283,Mirco,,Ludwigsvorstadt-Isarvorstadt,48.14047,11.55237,Entire home/apt,429,1,2,2022-10-27,0.46,1,52,2,
680166660757948574,Kleine charmante Wohnung in ruhiger Lage,471805015,Dominik,,Ramersdorf-Perlach,48.09768,11.62637,Entire home/apt,133,1,5,2022-10-30,1.21,1,354,5,
680251451178669517,Stilvolle Wohnung in zentraler Lage,106785943,Saskia,,Maxvorstadt,48.14197,11.54497,Entire home/apt,120,1,9,2022-12-26,1.97,2,14,9,
665601886974555868,Im Grünen mit bester Anbindung in die Stadt,130780414,Florian,,Aubing-Lochhausen-Langwied,48.13779,11.42804,Entire home/apt,133,2,5,2022-11-20,1.43,1,0,5,
680280480155578420,Schöne 3 Zimmer Wohnung in München,471836708,Lia,,Aubing-Lochhausen-Langwied,48.15941,11.41599,Entire home/apt,300,1,3,2022-10-29,0.69,1,358,3,
680339758960367221,Dachgeschosswohnung mit Balkon in der Maxvorstadt,475287453,Anna,,Maxvorstadt,48.14953,11.55991,Entire home/apt,363,1,9,2022-12-18,1.89,1,159,9,
680443121645553855,"New Apart. 4 B, best location",36599515,Anna,,Maxvorstadt,48.1458877,11.580133,Entire home/apt,140,183,0,,,6,332,0,
680468632796669466,Schönes Privatzimmer mit Aussicht auf München,30437718,Franz,,Moosach,48.1843,11.53896,Private room,66,1,12,2022-12-15,3.27,1,105,12,
680803394634712584,LA-Apartment am Olympiapark & Dantebad cozy oasis,446774535,Axel,,Neuhausen-Nymphenburg,48.16416,11.53789,Entire home/apt,102,2,13,2022-12-03,2.91,2,302,13,
674405830140747531,"Schöne, gemütliche, saubere, zentrale Wohnung",470341516,Antonia,,Obergiesing,48.1026754,11.5901768,Private room,80,1,16,2022-11-17,3.69,1,361,16,
674490521866355983,Stilvoll eingerichtete Altbauwohnung in Giesing,120691044,Stefan,,Obergiesing,48.11502,11.57889,Entire home/apt,65,25,1,2022-08-31,0.25,1,303,1,
665934131745557679,"3,5 Rm. 87m²(936ft²),20 min. center, 5 min subway",447862631,Max,,Ramersdorf-Perlach,48.1008882,11.6553593,Entire home/apt,200,28,0,,,1,365,0,
674502946144774535,Liebevoll eingerichtetes Zimmer im Westend,15628424,Anna,,Schwanthalerhöhe,48.13874,11.52985,Private room,113,1,0,,,1,362,0,
666364855315578963,Private room in a spacious apartment,38064432,Akshat,,Ramersdorf-Perlach,48.09833,11.60954,Private room,120,2,1,2022-09-25,0.31,1,88,1,
674630728093806385,Schöne zwei Zimmer fürs Oktoberfest zu vermieten,470418966,Dominik,,Laim,48.13412,11.48585,Private room,279,2,0,,,1,365,0,
680922632192724403,Penthouse im Werk 12,471997604,Penthouse,,Berg am Laim,48.1240819,11.6058168,Entire home/apt,4900,2,0,,,1,83,0,
666511391776593724,Nice Apartment for 5 Person in the City,164225004,Ramona,,Ludwigsvorstadt-Isarvorstadt,48.1369,11.5647,Entire home/apt,219,1,12,2022-10-30,2.43,13,268,12,
666531103704336562,1- Zimmer Wohnung direkt am Olympiapark und U-Bahn,322116245,Adrian,,Schwabing-West,48.17503,11.56454,Entire home/apt,144,5,1,2022-10-06,0.35,1,21,1,
680952464484055802,"Schöne Wohnung in München, direkt an der Wiesn",18210512,Sophie,,Ludwigsvorstadt-Isarvorstadt,48.13315,11.56502,Entire home/apt,300,3,1,2022-09-26,0.32,1,300,1,
675015223477846292,Schöne 2 Zimmer Wohnung zentral in München,7863990,Jasmina,,Ludwigsvorstadt-Isarvorstadt,48.12744358573614,11.55821766704321,Entire home/apt,300,2,2,2022-10-02,0.59,1,273,2,
666582483148130037,Mindful retreat near Schloss Nymphenburg / 心灵小舍,446971962,H.,,Neuhausen-Nymphenburg,48.1563,11.51503,Private room,41,1,14,2022-10-30,2.50,1,126,14,
675029104498140894,Lovely flat to yourself - 5min walk to Oktoberfest,409522356,Frederik,,Schwanthalerhöhe,48.13077143886983,11.538629987605571,Entire home/apt,291,1,2,2022-10-02,0.61,1,0,2,
680962912015959581,"Modern, centrally located apartment with balcony",22800012,Tom,,Schwabing-Freimann,48.175444,11.5869512,Entire home/apt,295,10,0,,,1,181,0,
681167154686249064,Luxus Wohnung im Stadtzentrum mit Tiefgaragenplatz,52981690,Lisa,,Maxvorstadt,48.147469343768094,11.554128646557599,Entire home/apt,294,2,12,2022-12-16,2.42,4,335,12,
684605378529187782,Private flat - Oktoberfest next door,434487590,Tereza,,Schwanthalerhöhe,48.13591,11.54633,Entire home/apt,171,1,3,2022-12-21,3,2,77,3,
681581722711860300,Beautiful and bright apartment with terrace,17393965,Manuel,,Sendling-Westpark,48.1141,11.51233,Entire home/apt,114,2,6,2022-10-08,1.75,1,0,6,
684625020200185519,"Modernes, helles Apartment mit Südbalkon",5951592,Simone,,Hadern,48.1152,11.47593,Entire home/apt,41,14,0,,,1,0,0,
681899234685805285,Private Bedroom in cozy shared apartment in Munich,21441034,Nina,,Laim,48.14378,11.50162,Private room,62,2,14,2022-12-21,3.00,1,11,14,
675283575296696082,Schöne DG WHG mit direkte Verbindung zur Messe,29374163,Eveline,,Obergiesing,48.1102788,11.585655,Entire home/apt,65,3,2,2022-12-04,1.43,1,65,2,
675341837073860836,Studio Apartment in the center of Munich with WiFi,36461566,Thomas,,Sendling,48.1182363223507,11.544541289098031,Entire home/apt,78,3,5,2022-10-03,1.25,3,182,5,
675395687560444663,Sympathische Wohnung mit ÖV-Anbindung in der Nähe,298024863,Ünzüle,,Berg am Laim,48.13201,11.62067,Shared room,150,1,2,2022-09-29,0.58,1,87,2,
675664525995008309,🌲🍃Beste Lage am Englischen Garten💫🪴,470593174,Vivi,,Bogenhausen,48.16001,11.6203,Entire home/apt,199,2,12,2022-10-23,2.54,3,242,12,
684841146298103525,Lovely one bedroom apartment in Munich Nord,4294498,Yana,,Feldmoching-Hasenbergl,48.21191,11.56076,Entire home/apt,70,2,4,2022-10-30,0.94,1,24,4,
675796202251081909,Altbau Wohnung (nur 4 UBahn Stopp zum Oktoberfest),17339122,Isabel,,Altstadt-Lehel,48.13859780000001,11.5909471,Entire home/apt,600,1,3,2022-10-30,0.99,1,28,3,
682167493318222351,100qm Altbauwohnung in wunderschöner Gegend,5873134,Lena,,Untergiesing-Harlaching,48.11642,11.56919,Entire home/apt,113,4,3,2022-10-10,0.71,1,29,3,
685151950098480542,Lovely apartment 170m²,471293713,VandR,,Laim,48.14216,11.50131,Entire home/apt,486,1,3,2022-10-02,0.87,3,360,3,
685244285259023187,Schöne Wohnung im Hasenbergl,320478898,Chantal,,Feldmoching-Hasenbergl,48.21872,11.55441,Entire home/apt,86,2,6,2022-10-01,1.78,1,365,6,
682183949763125327,Wohnung mit Blick in den grünen Hinterhof,149240001,Laura,,Sendling,48.11914,11.54092,Entire home/apt,97,6,2,2022-10-31,0.47,1,81,2,
685420783287427814,"Gemütliche Wohnung im Herzen Münchens - 65,22 qm",42704291,Stephan,,Maxvorstadt,48.1464,11.5608,Entire home/apt,175,5,2,2022-11-27,1.40,1,70,2,
682252265391085427,Gemütliches Zimmer im Grünen,21726440,Dunja,,Pasing-Obermenzing,48.15992,11.45096,Private room,60,1,0,,,1,0,0,
675859525618730752,Schönes und sauberes Zimmer mit Privatbad,77199644,Stephanie,,Bogenhausen,48.15538,11.6227,Private room,160,2,0,,,1,362,0,
685484760793227719,"Helle, gemütliche Wohnung im schönen Westend",420082664,Linda,,Schwanthalerhöhe,48.13854,11.54569,Entire home/apt,120,2,1,2022-10-03,0.34,1,52,1,
675871521335118753,Wohnung  in München-Ost.,448087386,Silvi,,Ramersdorf-Perlach,48.11714,11.60116,Entire home/apt,81,3,23,2022-11-01,4.34,2,255,23,
682270057288200713,Traumhafte Dachgeschosswohnung & großem Südbalkon,406414741,Tobias,,Sendling,48.10634,11.53884,Entire home/apt,130,21,0,,,1,181,0,
685532610689488028,Schöne Wohnung im Innenhof gelegen,428827223,Anne,,Neuhausen-Nymphenburg,48.15702,11.54382,Entire home/apt,149,1,4,2022-09-22,0.97,1,356,4,
682381765141204802,Schöne zentrale Wohnung nähe Isar!,9884862,Simon,,Ludwigsvorstadt-Isarvorstadt,48.1246,11.56298,Entire home/apt,170,2,5,2022-10-16,1.04,1,73,5,
675924121931253130,"Schönes Privatzimmer,  Sehr nah am Oktoberfest",93129865,Lora,,Schwanthalerhöhe,48.139013949439956,11.532180458307266,Private room,160,1,2,2022-09-19,0.46,2,364,2,
685549679297127567,"Schöne Wohnung, beste Lage, mit ruhiger Loggia",220353091,Markus,,Ludwigsvorstadt-Isarvorstadt,48.13250790000001,11.5666397,Entire home/apt,190,3,6,2022-10-31,1.29,1,1,6,
685877909892397073,habitacion privada zona tranquila,472832581,Fernando,,Moosach,48.18525,11.5343,Private room,200,1,4,2022-09-11,0.87,1,90,4,
685884778840295492,Oktoberfest - Only approx. 30min away,57502061,Thomas,,Moosach,48.1837606,11.5232871,Private room,120,1,0,,,2,365,0,
685898046117002893,Schöne Familienwohnung in Isarnähe,161319021,Elise,,Bogenhausen,48.16243,11.6319,Entire home/apt,131,5,1,2022-08-28,0.24,1,0,1,
675955696394229267,Gemütliches Zimmer in der nähe vom Oktoberfest,396452009,Benedikt,,Schwanthalerhöhe,48.1389398,11.5321857,Private room,308,3,0,,,1,180,0,
682385962869362841,"Stylish apartment, central & close to Oktoberfest",38598657,Uli,,Ludwigsvorstadt-Isarvorstadt,48.13033,11.55665,Entire home/apt,202,1,5,2022-11-19,1.38,1,339,5,
685967461745565276,Beautiful room in shared apartment,144145574,Veronika,,Au-Haidhausen,48.1202,11.57445,Private room,117,1,0,,,1,82,0,
685980791814284824,1-Zimmer Apartment im Herzen von München,5399604,Isabelle,,Maxvorstadt,48.14979,11.55404,Entire home/apt,220,2,4,2022-10-01,1.17,1,0,4,
682400954955039654,Schöne Wohnung Nähe Theresienwiese(Oktoberfes),472342703,Madeleine,,Sendling,48.11791,11.54986,Entire home/apt,250,1,0,,,1,0,0,
682422826489511023,München - Maxvorstadt,265401840,Giuseppe,,Maxvorstadt,48.1505482,11.5580708,Private room,120,1,14,2022-12-09,2.90,2,247,14,
682444133137031830,Im Herzen von München -  Maxvorstadt,265401840,Giuseppe,,Maxvorstadt,48.14954,11.55706,Private room,119,2,16,2022-12-13,3.69,2,240,16,
675974131475440044,Ruhig und zentral,453305664,Jonas,,Untergiesing-Harlaching,48.10459,11.57817,Private room,70,1,6,2022-10-25,1.45,1,267,6,
